Date,Angel,Baker Street,Euston,Great Portland Street,Marylebone,Old Street,Paddington,Warren Street,Aldgate,Aldgate East,Bank,Bethnal Green,Liverpool Street,Monument,Moorgate,Tower Gateway,Tower Hill,Whitechapel,Barbican,Chancery Lane,Euston Square,Farringdon,Goodge Street,Holborn,Oxford Circus,Russell Square,St Pauls,Tottenham Court Road,Bayswater,Bond Street,Gloucester Road,Knightsbridge,Lancaster Gate,Marble Arch,Notting Hill Gate,Queensway,Regents Park,South Kensington,Covent Garden,Green Park,High Street Kensington,Hyde Park Corner,Leicester Square,Piccadilly Circus,Sloane Square,St James's Park,Victoria,Westminster,Blackfriars,Cannon Street,Charing Cross,Embankment,Mansion House,Pimlico,Southwark,Temple,Vauxhall,Waterloo,Canary Wharf,London Bridge,Stratford
2021-01-18,2851,5105,5389.0,1702.0,1553.0,4338.0,7987.0,5712.0,1654.0,1961.0,3314.0,4344.0,10931.0,1534.0,3739.0,375.0,2824.0,5872.0,1733.0,2475.0,2695.0,4560.0,1119.0,3889.0,9435.0,1817.0,2475.0,3892.0,685.0,6583.0,2442.0,2999.0,945.0,2270.0,3627.0,1390.0,1057.0,5800.0,646.0,5618.0,2271.0,1160.0,2336.0,2404.0,3655.0,2129.0,14869.0,4341.0,2028.0,1102.0,2177.0,2851.0,586.0,2291.0,2135.0,860.0,11280.0,10140.0,8873.0,15693.0,15957.0
2021-01-19,2845,5130,5199.0,1841.0,1490.0,4328.0,7776.0,6014.0,1739.0,1913.0,3463.0,4484.0,11035.0,1499.0,3634.0,428.0,2876.0,5712.0,1720.0,2530.0,2794.0,4825.0,1160.0,3896.0,9354.0,1925.0,2564.0,3902.0,662.0,6642.0,2402.0,3101.0,907.0,2318.0,3799.0,1450.0,1048.0,6006.0,685.0,5767.0,2438.0,1230.0,2209.0,2440.0,3799.0,2066.0,15011.0,4504.0,1867.0,1152.0,2252.0,2843.0,656.0,2376.0,2277.0,861.0,11702.0,10420.0,8798.0,15795.0,16486.0
2021-01-20,3038,5090,5071.0,1779.0,1621.0,4540.0,8249.0,5921.0,1687.0,2038.0,3504.0,4477.0,10822.0,1469.0,3744.0,374.0,2924.0,6048.0,1721.0,2548.0,2675.0,4695.0,1116.0,4066.0,10194.0,1909.0,2625.0,4062.0,680.0,6771.0,2446.0,3089.0,906.0,2353.0,3701.0,1358.0,1062.0,6177.0,694.0,5743.0,2326.0,1175.0,2270.0,2394.0,3700.0,2081.0,14726.0,4716.0,2059.0,1213.0,2267.0,2944.0,600.0,2400.0,2356.0,902.0,11576.0,10176.0,8780.0,15843.0,15731.0
2021-01-21,3260,5196,5103.0,1869.0,1466.0,4472.0,7934.0,5738.0,1727.0,1986.0,3384.0,4662.0,11044.0,1523.0,3747.0,416.0,2895.0,5988.0,1737.0,2486.0,2608.0,4837.0,1148.0,4133.0,10183.0,1915.0,2581.0,3928.0,748.0,6819.0,2465.0,3143.0,982.0,2497.0,3541.0,1732.0,1071.0,6097.0,688.0,5761.0,2433.0,1246.0,2382.0,2540.0,3767.0,2196.0,15040.0,4597.0,2102.0,1191.0,2260.0,2939.0,638.0,2479.0,2278.0,878.0,11532.0,10371.0,9036.0,16341.0,16378.0
2021-01-22,3366,5314,5608.0,1819.0,1781.0,4550.0,8038.0,5789.0,1671.0,2161.0,3491.0,4705.0,11788.0,1562.0,3744.0,441.0,2948.0,5849.0,1700.0,2523.0,2582.0,4558.0,1166.0,4067.0,10048.0,1855.0,2704.0,4093.0,680.0,7031.0,2556.0,3138.0,929.0,2556.0,3973.0,1763.0,1092.0,6103.0,708.0,5751.0,2624.0,1286.0,2573.0,2754.0,3820.0,2035.0,15269.0,4561.0,2055.0,1178.0,2292.0,3019.0,622.0,2632.0,2459.0,945.0,12035.0,10747.0,9593.0,16801.0,17391.0
2021-01-25,3023,5225,5517.0,1931.0,1749.0,4397.0,8038.0,6019.0,1720.0,2157.0,3470.0,4616.0,11054.0,1661.0,3805.0,417.0,3381.0,6304.0,1688.0,2271.0,2736.0,4039.0,1131.0,4317.0,10574.0,1937.0,2594.0,4025.0,742.0,6665.0,2532.0,3148.0,1020.0,2445.0,3839.0,1657.0,1043.0,6320.0,715.0,5863.0,2418.0,1296.0,2344.0,2520.0,3847.0,2190.0,15611.0,4660.0,2158.0,1257.0,2285.0,3029.0,594.0,2406.0,2170.0,835.0,11626.0,10809.0,9023.0,17488.0,17080.0
2021-01-26,2989,5222,5334.0,1971.0,1681.0,4616.0,7993.0,6025.0,1849.0,2211.0,3591.0,4568.0,11304.0,1633.0,3913.0,342.0,2955.0,6336.0,1789.0,2306.0,2744.0,4939.0,1179.0,4316.0,10520.0,1996.0,2567.0,3967.0,732.0,7004.0,2580.0,3168.0,990.0,2402.0,3753.0,1533.0,1152.0,6218.0,729.0,5955.0,2486.0,1230.0,2359.0,2519.0,3916.0,2249.0,15377.0,4715.0,2182.0,1239.0,2259.0,2890.0,564.0,2635.0,2223.0,911.0,11940.0,10421.0,9220.0,17684.0,15927.0
2021-01-27,3227,5348,5470.0,1925.0,1587.0,4699.0,7922.0,6015.0,1767.0,2125.0,3502.0,4741.0,11342.0,1700.0,3953.0,399.0,2942.0,6289.0,1741.0,2528.0,2913.0,4787.0,1201.0,4274.0,10306.0,1870.0,2631.0,4162.0,671.0,7143.0,2559.0,3287.0,1051.0,2493.0,3775.0,1588.0,1133.0,6336.0,710.0,6016.0,2535.0,1258.0,2358.0,2691.0,4009.0,2157.0,15511.0,4878.0,2204.0,1247.0,2303.0,3117.0,634.0,2517.0,2352.0,873.0,12143.0,10716.0,9287.0,16603.0,15833.0
2021-01-28,3278,5316,5454.0,1873.0,1673.0,4833.0,7836.0,6002.0,1823.0,2203.0,3485.0,4647.0,11106.0,1683.0,3990.0,390.0,3017.0,6226.0,1784.0,2527.0,2817.0,4966.0,1151.0,4195.0,10350.0,1957.0,2667.0,4090.0,7054.0,3285.0,1053.0,1092.0,,,,,,,760.0,5891.0,2508.0,1360.0,2498.0,2471.0,3962.0,2198.0,15437.0,4739.0,2288.0,1262.0,2478.0,3142.0,678.0,2580.0,2402.0,876.0,12206.0,10833.0,9332.0,16773.0,16239.0
2021-01-29,3298,5471,5888.0,1899.0,1676.0,4850.0,8433.0,5886.0,1776.0,2179.0,3438.0,4831.0,11299.0,1649.0,3938.0,448.0,3057.0,6131.0,1803.0,2485.0,2872.0,4753.0,1164.0,4264.0,11020.0,1939.0,2680.0,4341.0,825.0,2627.0,2610.0,3965.0,1722.0,6488.0,,,,,703.0,6020.0,2569.0,1231.0,2624.0,2697.0,4156.0,2172.0,16134.0,4350.0,2016.0,1141.0,2312.0,3088.0,564.0,2593.0,2332.0,820.0,12437.0,11369.0,9948.0,17681.0,17744.0
2021-02-01,3140,5262,5057.0,1917.0,1812.0,4663.0,8590.0,6000.0,1833.0,2060.0,3703.0,4672.0,11396.0,1691.0,3939.0,380.0,3191.0,6266.0,1715.0,2461.0,2724.0,4739.0,1205.0,4161.0,2667.0,4233.0,,,705.0,7295.0,2604.0,3157.0,1064.0,2502.0,3918.0,1543.0,1105.0,6213.0,733.0,6169.0,2537.0,1294.0,2466.0,2528.0,3976.0,2332.0,16139.0,4555.0,1967.0,1308.0,2363.0,3126.0,641.0,2428.0,2270.0,862.0,11947.0,10964.0,8524.0,16888.0,16942.0
2021-02-02,3209,5413,5446.0,1991.0,1605.0,4697.0,8328.0,6057.0,1901.0,2178.0,3642.0,4822.0,11479.0,1688.0,4080.0,416.0,3112.0,6552.0,1831.0,4467.0,10472.0,1940.0,4175.0,,,,,,734.0,7288.0,2592.0,3283.0,713.0,2705.0,3986.0,1651.0,1114.0,6415.0,759.0,6174.0,2501.0,1338.0,2517.0,2708.0,4100.0,2371.0,16134.0,4689.0,2222.0,1261.0,2455.0,3156.0,599.0,2536.0,2330.0,869.0,12309.0,11092.0,9461.0,16995.0,16748.0
2021-02-03,3264,5398,5568.0,1932.0,1599.0,4823.0,8185.0,6180.0,1849.0,2125.0,3576.0,3073.0,6510.0,,,,,,2654.0,2822.0,5053.0,1246.0,10800.0,1881.0,2843.0,,,,834.0,7226.0,2620.0,3225.0,983.0,2543.0,3903.0,1638.0,1173.0,6569.0,2592.0,15740.0,,,,,,,,,2282.0,1274.0,2382.0,3208.0,655.0,2584.0,2437.0,885.0,12448.0,11374.0,9512.0,16974.0,16888.0
2021-02-04,3501,5342,5531.0,1956.0,1641.0,4789.0,8391.0,6301.0,1944.0,4747.0,11602.0,1658.0,4316.0,410.0,,,,,1778.0,2363.0,2857.0,4944.0,833.0,4449.0,10674.0,2025.0,2743.0,4355.0,771.0,7253.0,2733.0,3377.0,1063.0,2605.0,3908.0,1620.0,1111.0,6552.0,738.0,6269.0,1379.0,2490.0,2606.0,4091.0,2431.0,4718.0,,,2251.0,2401.0,3150.0,660.0,2598.0,2355.0,973.0,12157.0,11757.0,,9530.0,17291.0,17059.0
2021-02-05,3724,5958,6236.0,1977.0,1774.0,4925.0,8589.0,6015.0,2359.0,3984.0,5216.0,11872.0,1719.0,3920.0,533.0,3279.0,6242.0,,1836.0,2090.0,2870.0,4996.0,1278.0,4697.0,11720.0,2057.0,2870.0,4478.0,899.0,7574.0,2761.0,3484.0,1257.0,2770.0,4210.0,1807.0,1118.0,6717.0,779.0,6791.0,2799.0,1455.0,3135.0,2970.0,4412.0,2348.0,16771.0,4931.0,2266.0,1226.0,2582.0,3217.0,624.0,2697.0,2532.0,898.0,12837.0,12034.0,10339.0,18908.0,18709.0
2021-02-08,3375,5368,5778.0,1964.0,1807.0,4554.0,8562.0,6456.0,1762.0,2186.0,3579.0,4688.0,11230.0,1577.0,3929.0,386.0,3136.0,6270.0,1765.0,2562.0,2780.0,4863.0,1281.0,4216.0,9255.0,2010.0,2746.0,4591.0,815.0,8123.0,2676.0,3342.0,1073.0,2519.0,3939.0,1662.0,1249.0,6298.0,739.0,6648.0,2477.0,1444.0,2600.0,2963.0,4126.0,2549.0,15040.0,4866.0,2414.0,1289.0,2191.0,2988.0,622.0,2503.0,2161.0,902.0,12209.0,11561.0,8873.0,17006.0,17005.0
2021-02-09,3385,5380,5567.0,1967.0,1817.0,4914.0,8475.0,6199.0,1866.0,2289.0,3766.0,4785.0,11519.0,1657.0,4051.0,442.0,3172.0,6587.0,1876.0,2460.0,2817.0,5060.0,1274.0,4437.0,10662.0,2015.0,2826.0,4291.0,732.0,7326.0,2670.0,3380.0,1093.0,2579.0,3853.0,1627.0,1173.0,6503.0,793.0,6587.0,2550.0,1463.0,3021.0,2459.0,4101.0,2468.0,15669.0,5081.0,2326.0,1318.0,2333.0,3096.0,649.0,2610.0,2317.0,950.0,12460.0,11219.0,9242.0,17068.0,16422.0
2021-02-10,3485,5813,5956.0,1998.0,1834.0,4899.0,8701.0,6359.0,1921.0,2462.0,3811.0,5044.0,11769.0,1779.0,4184.0,467.0,3124.0,6721.0,1831.0,2604.0,3047.0,5410.0,1322.0,4730.0,11331.0,2021.0,2953.0,4579.0,850.0,7706.0,2818.0,3459.0,1214.0,2679.0,4129.0,1709.0,1252.0,6973.0,819.0,6905.0,2662.0,1527.0,3396.0,3078.0,4240.0,2473.0,16751.0,5126.0,2349.0,1294.0,2508.0,3283.0,690.0,2687.0,2454.0,940.0,12973.0,11551.0,9846.0,17592.0,17414.0
2021-02-11,3591,5591,5815.0,2018.0,1865.0,5192.0,8773.0,6333.0,1997.0,2350.0,4042.0,4994.0,12797.0,1798.0,4188.0,416.0,3250.0,6533.0,1991.0,2672.0,2903.0,5442.0,1313.0,4512.0,11717.0,2086.0,2923.0,4680.0,785.0,8010.0,2813.0,3517.0,1118.0,2705.0,4153.0,1687.0,1188.0,6662.0,825.0,6913.0,2780.0,1438.0,3408.0,3136.0,4342.0,2503.0,16721.0,5068.0,2419.0,1255.0,2488.0,3193.0,652.0,2750.0,2439.0,991.0,13036.0,11748.0,9940.0,17817.0,17484.0
2021-02-12,3877,5825,6314.0,2084.0,1887.0,5285.0,9335.0,6323.0,1953.0,2506.0,3777.0,5362.0,15354.0,1780.0,4170.0,403.0,3178.0,6435.0,1928.0,2635.0,2901.0,5151.0,1353.0,4445.0,11046.0,2135.0,2877.0,4575.0,900.0,7782.0,2976.0,3512.0,1177.0,2773.0,4271.0,1783.0,1231.0,6689.0,863.0,6759.0,2712.0,1370.0,3543.0,3302.0,4393.0,2398.0,16733.0,4612.0,2176.0,1214.0,2442.0,3240.0,638.0,2783.0,2486.0,947.0,13025.0,12506.0,10214.0,19288.0,18498.0
2021-02-15,3476,5651,6808.0,2084.0,1764.0,4894.0,9231.0,6235.0,1951.0,2342.0,3703.0,4800.0,12263.0,1810.0,4036.0,405.0,3225.0,6351.0,1856.0,2546.0,2995.0,5085.0,1191.0,4449.0,11409.0,2036.0,2865.0,4444.0,770.0,7586.0,2827.0,3411.0,1199.0,2700.0,3934.0,1671.0,1173.0,6697.0,828.0,6613.0,2657.0,1432.0,2803.0,2856.0,4214.0,2340.0,16568.0,4691.0,2369.0,1274.0,2428.0,3382.0,669.0,2585.0,2350.0,943.0,12480.0,11971.0,9869.0,17941.0,18013.0
2021-02-16,3567,5728,6381.0,2153.0,1820.0,5108.0,9010.0,6212.0,2069.0,2338.0,3849.0,4883.0,12433.0,1866.0,4166.0,475.0,3275.0,6753.0,2081.0,2745.0,2966.0,5263.0,1313.0,4601.0,12836.0,2103.0,2978.0,4399.0,872.0,7716.0,2870.0,3430.0,1179.0,2612.0,4252.0,1594.0,1182.0,6739.0,861.0,6746.0,2605.0,1427.0,2849.0,2874.0,4365.0,2538.0,17234.0,4874.0,2389.0,1260.0,2460.0,3296.0,731.0,2743.0,2349.0,998.0,13029.0,12164.0,8835.0,18343.0,17952.0
2021-02-17,3660,6071,6390.0,2139.0,1890.0,5312.0,9079.0,6436.0,2113.0,2414.0,4108.0,5055.0,12748.0,1984.0,4524.0,452.0,3248.0,6636.0,1896.0,2835.0,2971.0,5237.0,1305.0,4742.0,12029.0,2142.0,2959.0,4699.0,833.0,8024.0,2704.0,3540.0,1236.0,2784.0,4395.0,1683.0,1310.0,7133.0,905.0,7060.0,2864.0,1481.0,2937.0,3041.0,4381.0,2422.0,17942.0,5140.0,2539.0,1581.0,2537.0,3496.0,735.0,2719.0,2671.0,1043.0,13194.0,12551.0,9971.0,19126.0,17903.0
2021-02-18,3557,6107,6689.0,2201.0,1819.0,5276.0,9054.0,6306.0,2037.0,2471.0,3808.0,4800.0,12786.0,1879.0,4310.0,471.0,3502.0,6534.0,2142.0,2823.0,2901.0,5248.0,1304.0,4514.0,12645.0,2070.0,3071.0,4622.0,822.0,8071.0,2896.0,3484.0,1215.0,2802.0,4310.0,1706.0,1244.0,6886.0,861.0,6937.0,2791.0,1479.0,3080.0,2965.0,4545.0,2645.0,17411.0,5204.0,2469.0,1353.0,2609.0,3445.0,731.0,2663.0,2574.0,1020.0,13228.0,12460.0,10320.0,18833.0,18170.0
2021-02-19,3300,6419,7092.0,1982.0,1904.0,5029.0,9852.0,6344.0,1872.0,2494.0,3988.0,5240.0,12605.0,1901.0,4269.0,514.0,3218.0,6398.0,1978.0,2645.0,2978.0,5075.0,1267.0,4656.0,12373.0,2095.0,2906.0,4653.0,858.0,8101.0,2890.0,3531.0,1290.0,2888.0,4521.0,1846.0,1198.0,6997.0,880.0,7058.0,2844.0,1483.0,3107.0,3152.0,4661.0,2570.0,18055.0,4987.0,2393.0,1245.0,2627.0,3447.0,702.0,2790.0,2500.0,829.0,13874.0,13067.0,10749.0,19621.0,19242.0
2021-02-22,3475,6005,6667.0,2154.0,2097.0,5065.0,9431.0,6442.0,2053.0,2374.0,3783.0,4956.0,12311.0,1748.0,4238.0,450.0,3145.0,6777.0,2008.0,2405.0,3060.0,5247.0,1274.0,4868.0,11992.0,1999.0,2908.0,4425.0,776.0,7747.0,2833.0,3388.0,1392.0,2849.0,4326.0,1715.0,1362.0,6753.0,793.0,6592.0,2719.0,1469.0,2701.0,2713.0,4382.0,2455.0,17772.0,5074.0,2404.0,1421.0,2526.0,3403.0,670.0,2649.0,2522.0,962.0,12833.0,12395.0,9807.0,18252.0,17931.0
2021-02-23,3662,6654,6285.0,2286.0,1902.0,5342.0,9433.0,6477.0,2078.0,2480.0,4256.0,5432.0,13021.0,2034.0,4510.0,519.0,3481.0,7230.0,2107.0,2850.0,3068.0,5540.0,1367.0,4882.0,12477.0,2057.0,3071.0,4784.0,928.0,8333.0,2962.0,3635.0,1596.0,3150.0,4815.0,1832.0,1376.0,7295.0,845.0,7328.0,2970.0,1661.0,3270.0,3305.0,4709.0,2780.0,18030.0,5666.0,2462.0,1527.0,2638.0,3723.0,2903.0,2468.0,1085.0,12862.0,,,10409.0,19229.0,18794.0
2021-02-24,3685,6906,6421.0,2304.0,2081.0,5353.0,9600.0,6590.0,2191.0,2593.0,4216.0,5467.0,13095.0,2025.0,4600.0,535.0,3578.0,7016.0,2020.0,2861.0,3147.0,5406.0,1362.0,5099.0,13074.0,2122.0,3045.0,4945.0,846.0,8332.0,2963.0,3765.0,1679.0,3187.0,4742.0,1970.0,1428.0,7325.0,943.0,7611.0,2739.0,1727.0,3160.0,3211.0,4851.0,2585.0,18497.0,5577.0,2575.0,2670.0,770.0,2699.0,13838.0,,,,,,10920.0,20203.0,19270.0
2021-02-25,3858,6217,6759.0,2173.0,1940.0,5570.0,9532.0,6656.0,2108.0,2481.0,4228.0,5371.0,12878.0,1998.0,4523.0,525.0,3531.0,7907.0,2071.0,2922.0,2927.0,5511.0,1384.0,4857.0,13077.0,2142.0,3087.0,4706.0,798.0,8314.0,3029.0,3545.0,1346.0,2845.0,4647.0,1768.0,1257.0,6986.0,944.0,7043.0,2805.0,1526.0,3159.0,3074.0,4605.0,2654.0,18108.0,5446.0,1380.0,3613.0,889.0,2983.0,1015.0,13582.0,13237.0,,,,10665.0,19406.0,18823.0
2021-02-26,4260,7355,7310.0,2352.0,2063.0,5659.0,10150.0,6580.0,2025.0,2697.0,4565.0,5992.0,13947.0,2307.0,4018.0,683.0,3868.0,7076.0,1975.0,2845.0,3103.0,5298.0,1380.0,5117.0,13352.0,2356.0,3246.0,5071.0,964.0,8799.0,3300.0,3780.0,5026.0,1396.0,7028.0,,,,1065.0,8041.0,3065.0,1775.0,3699.0,3570.0,4862.0,2703.0,19054.0,5737.0,2661.0,1385.0,2877.0,3848.0,758.0,3151.0,2654.0,972.0,13985.0,14493.0,12242.0,22080.0,21362.0
2021-03-01,3665,6683,7789.0,2277.0,2006.0,5596.0,9990.0,6561.0,2051.0,2804.0,4104.0,5444.0,13708.0,2166.0,4428.0,459.0,3703.0,6128.0,1948.0,2889.0,3222.0,5399.0,1350.0,4878.0,12333.0,2279.0,3061.0,4851.0,855.0,8459.0,3477.0,3857.0,1409.0,2916.0,4546.0,1923.0,1254.0,6128.0,937.0,7227.0,2862.0,1642.0,3144.0,3118.0,4679.0,2670.0,18829.0,5323.0,2629.0,1393.0,2822.0,3602.0,748.0,2800.0,2455.0,1048.0,13809.0,13537.0,10417.0,21387.0,19799.0
2021-03-02,3973,6925,6822.0,2315.0,1938.0,5593.0,9994.0,6712.0,2270.0,2581.0,4448.0,5411.0,13361.0,2022.0,4813.0,501.0,3707.0,7208.0,2058.0,3048.0,3219.0,5617.0,1326.0,5114.0,12948.0,2388.0,3157.0,4826.0,793.0,8634.0,3640.0,3800.0,1433.0,3085.0,4777.0,1936.0,1348.0,6339.0,898.0,7718.0,2966.0,1768.0,3277.0,3275.0,4966.0,2899.0,18595.0,5702.0,2500.0,1519.0,2887.0,3821.0,786.0,2916.0,3125.0,1076.0,14088.0,12733.0,10757.0,20324.0,19631.0
2021-03-03,3982,6709,7043.0,2448.0,2224.0,5638.0,10010.0,6834.0,2147.0,2733.0,4355.0,5497.0,13542.0,2209.0,4887.0,484.0,3614.0,7203.0,2272.0,3225.0,3254.0,5837.0,1518.0,5233.0,13388.0,2183.0,3260.0,4997.0,896.0,8830.0,3538.0,3813.0,1315.0,2959.0,4639.0,1889.0,1397.0,6656.0,992.0,7804.0,2902.0,1725.0,3129.0,3249.0,4889.0,3129.0,19252.0,5759.0,2704.0,1513.0,2859.0,3742.0,861.0,3050.0,2853.0,1204.0,14306.0,13385.0,10568.0,20208.0,19097.0
2021-03-04,4209,6641,7053.0,2257.0,2114.0,5924.0,9924.0,6576.0,2188.0,2661.0,4337.0,5648.0,13750.0,2139.0,4852.0,502.0,3583.0,6987.0,2088.0,3032.0,3231.0,6006.0,5298.0,,,,,,866.0,8771.0,3712.0,3811.0,1367.0,3017.0,4762.0,1987.0,1334.0,6298.0,971.0,7638.0,3007.0,1604.0,3140.0,3195.0,5009.0,2831.0,18884.0,5693.0,2640.0,1600.0,2861.0,3645.0,823.0,2970.0,2697.0,1128.0,14157.0,13644.0,10792.0,20691.0,19632.0
