Date,Angel,Baker Street,Euston,Great Portland Street,Marylebone,Old Street,Paddington,Warren Street,Aldgate,Aldgate East,Bank,Bethnal Green,Liverpool Street,Monument,Moorgate,Tower Gateway,Tower Hill,Whitechapel,Barbican,Chancery Lane,Euston Square,Farringdon,Goodge Street,Holborn,Oxford Circus,Russell Square,St Pauls,Tottenham Court Road,Bayswater,Bond Street,Gloucester Road,Knightsbridge,Lancaster Gate,Marble Arch,Notting Hill Gate,Queensway,Regents Park,South Kensington,Covent Garden,Green Park,High Street Kensington,Hyde Park Corner,Leicester Square,Piccadilly Circus,Sloane Square,St James's Park,Victoria,Westminster,Blackfriars,Cannon Street,Charing Cross,Embankment,Mansion House,Pimlico,Southwark,Temple,Vauxhall,Waterloo,Canary Wharf,London Bridge,Stratford
2021-02-01,3140.0,5262.0,5057.0,1917.0,1812.0,4663.0,8590.0,6000.0,1833.0,2060.0,3703.0,4672.0,11396.0,1691.0,3939.0,380.0,3191.0,6266.0,1715.0,2461.0,2724.0,4739.0,1205.0,4161.0,2667.0,4233.0,,,705.0,7295.0,2604.0,3157.0,1064.0,2502.0,3918.0,1543.0,1105.0,6213.0,733.0,6169.0,2537.0,1294.0,2466.0,2528.0,3976.0,2332.0,16139.0,4555.0,1967.0,1308.0,2363.0,3126.0,641.0,2428.0,2270.0,862.0,11947.0,10964.0,8524.0,16888.0,16942.0
2021-02-02,3209.0,5413.0,5446.0,1991.0,1605.0,4697.0,8328.0,6057.0,1901.0,2178.0,3642.0,4822.0,11479.0,1688.0,4080.0,416.0,3112.0,6552.0,1831.0,4467.0,10472.0,1940.0,4175.0,,,,,,734.0,7288.0,2592.0,3283.0,713.0,2705.0,3986.0,1651.0,1114.0,6415.0,759.0,6174.0,2501.0,1338.0,2517.0,2708.0,4100.0,2371.0,16134.0,4689.0,2222.0,1261.0,2455.0,3156.0,599.0,2536.0,2330.0,869.0,12309.0,11092.0,9461.0,16995.0,16748.0
2021-02-03,3264.0,5398.0,5568.0,1932.0,1599.0,4823.0,8185.0,6180.0,1849.0,2125.0,3576.0,3073.0,6510.0,,,,,,2654.0,2822.0,5053.0,1246.0,10800.0,1881.0,2843.0,,,,834.0,7226.0,2620.0,3225.0,983.0,2543.0,3903.0,1638.0,1173.0,6569.0,2592.0,15740.0,,,,,,,,,2282.0,1274.0,2382.0,3208.0,655.0,2584.0,2437.0,885.0,12448.0,11374.0,9512.0,16974.0,16888.0
2021-02-04,3501.0,5342.0,5531.0,1956.0,1641.0,4789.0,8391.0,6301.0,1944.0,4747.0,11602.0,1658.0,4316.0,410.0,,,,,1778.0,2363.0,2857.0,4944.0,833.0,4449.0,10674.0,2025.0,2743.0,4355.0,771.0,7253.0,2733.0,3377.0,1063.0,2605.0,3908.0,1620.0,1111.0,6552.0,738.0,6269.0,1379.0,2490.0,2606.0,4091.0,2431.0,4718.0,,,2251.0,2401.0,3150.0,660.0,2598.0,2355.0,973.0,12157.0,11757.0,,9530.0,17291.0,17059.0
2021-02-05,3724.0,5958.0,6236.0,1977.0,1774.0,4925.0,8589.0,6015.0,2359.0,3984.0,5216.0,11872.0,1719.0,3920.0,533.0,3279.0,6242.0,,1836.0,2090.0,2870.0,4996.0,1278.0,4697.0,11720.0,2057.0,2870.0,4478.0,899.0,7574.0,2761.0,3484.0,1257.0,2770.0,4210.0,1807.0,1118.0,6717.0,779.0,6791.0,2799.0,1455.0,3135.0,2970.0,4412.0,2348.0,16771.0,4931.0,2266.0,1226.0,2582.0,3217.0,624.0,2697.0,2532.0,898.0,12837.0,12034.0,10339.0,18908.0,18709.0
2021-02-08,3375.0,5368.0,5778.0,1964.0,1807.0,4554.0,8562.0,6456.0,1762.0,2186.0,3579.0,4688.0,11230.0,1577.0,3929.0,386.0,3136.0,6270.0,1765.0,2562.0,2780.0,4863.0,1281.0,4216.0,9255.0,2010.0,2746.0,4591.0,815.0,8123.0,2676.0,3342.0,1073.0,2519.0,3939.0,1662.0,1249.0,6298.0,739.0,6648.0,2477.0,1444.0,2600.0,2963.0,4126.0,2549.0,15040.0,4866.0,2414.0,1289.0,2191.0,2988.0,622.0,2503.0,2161.0,902.0,12209.0,11561.0,8873.0,17006.0,17005.0
2021-02-09,3385.0,5380.0,5567.0,1967.0,1817.0,4914.0,8475.0,6199.0,1866.0,2289.0,3766.0,4785.0,11519.0,1657.0,4051.0,442.0,3172.0,6587.0,1876.0,2460.0,2817.0,5060.0,1274.0,4437.0,10662.0,2015.0,2826.0,4291.0,732.0,7326.0,2670.0,3380.0,1093.0,2579.0,3853.0,1627.0,1173.0,6503.0,793.0,6587.0,2550.0,1463.0,3021.0,2459.0,4101.0,2468.0,15669.0,5081.0,2326.0,1318.0,2333.0,3096.0,649.0,2610.0,2317.0,950.0,12460.0,11219.0,9242.0,17068.0,16422.0
2021-02-10,3485.0,5813.0,5956.0,1998.0,1834.0,4899.0,8701.0,6359.0,1921.0,2462.0,3811.0,5044.0,11769.0,1779.0,4184.0,467.0,3124.0,6721.0,1831.0,2604.0,3047.0,5410.0,1322.0,4730.0,11331.0,2021.0,2953.0,4579.0,850.0,7706.0,2818.0,3459.0,1214.0,2679.0,4129.0,1709.0,1252.0,6973.0,819.0,6905.0,2662.0,1527.0,3396.0,3078.0,4240.0,2473.0,16751.0,5126.0,2349.0,1294.0,2508.0,3283.0,690.0,2687.0,2454.0,940.0,12973.0,11551.0,9846.0,17592.0,17414.0
2021-02-11,3591.0,5591.0,5815.0,2018.0,1865.0,5192.0,8773.0,6333.0,1997.0,2350.0,4042.0,4994.0,12797.0,1798.0,4188.0,416.0,3250.0,6533.0,1991.0,2672.0,2903.0,5442.0,1313.0,4512.0,11717.0,2086.0,2923.0,4680.0,785.0,8010.0,2813.0,3517.0,1118.0,2705.0,4153.0,1687.0,1188.0,6662.0,825.0,6913.0,2780.0,1438.0,3408.0,3136.0,4342.0,2503.0,16721.0,5068.0,2419.0,1255.0,2488.0,3193.0,652.0,2750.0,2439.0,991.0,13036.0,11748.0,9940.0,17817.0,17484.0
2021-02-12,3877.0,5825.0,6314.0,2084.0,1887.0,5285.0,9335.0,6323.0,1953.0,2506.0,3777.0,5362.0,15354.0,1780.0,4170.0,403.0,3178.0,6435.0,1928.0,2635.0,2901.0,5151.0,1353.0,4445.0,11046.0,2135.0,2877.0,4575.0,900.0,7782.0,2976.0,3512.0,1177.0,2773.0,4271.0,1783.0,1231.0,6689.0,863.0,6759.0,2712.0,1370.0,3543.0,3302.0,4393.0,2398.0,16733.0,4612.0,2176.0,1214.0,2442.0,3240.0,638.0,2783.0,2486.0,947.0,13025.0,12506.0,10214.0,19288.0,18498.0
